payment_id,invoice_id,payment_amount,payment_date
47716fc2-4a0,INV0010363,104655,2025-03-11 07:53:42.838248
d55e007c-a27,INV0010364,89173,2025-03-04 07:53:42.838248
25a8605a-b5b,INV0010365,17988,2026-06-27 07:53:42.838248
76707830-305,INV0010366,102245,2026-04-19 07:53:42.838248
b7a705e3-67e,INV0010367,127146,2024-08-25 07:53:42.838248
773ec828-653,INV0010368,51988,2025-08-28 07:53:42.838248
22a51ea7-193,INV0010369,96688,2024-11-14 07:53:42.838248
0972f79f-820,INV0010370,47339,2026-01-12 07:53:42.838248
2d3df5ad-c4c,INV0010371,47231,2025-11-21 07:53:42.838248
b4568ebd-0c4,INV0010372,113403,2026-06-03 07:53:42.838248
4223eab2-4e7,INV0010373,59098,2025-10-06 07:53:42.838248
4450a741-174,INV0010374,83567,2025-04-12 07:53:42.838248
f9999834-493,INV0010375,25542,2025-06-23 07:53:42.838248
ce1618ef-b6c,INV0010376,81016,2026-01-07 07:53:42.838248
8012ff35-d94,INV0010377,92922,2026-05-09 07:53:42.838248
eb590418-d62,INV0010378,108146,2025-07-27 07:53:42.838248
096211ce-c24,INV0010379,78844,2025-10-06 07:53:42.838248
6ac4955b-4c4,INV0010380,118934,2025-04-09 07:53:42.838248
01a50eb0-6bd,INV0010381,83259,2025-06-23 07:53:42.838248
a17dc38d-f0e,INV0010382,73609,2025-05-19 07:53:42.838248
46311fff-5fa,INV0010383,63040,2025-06-16 07:53:42.838248
dbd05137-fc6,INV0010384,72475,2024-10-28 07:53:42.838248
648a0cd6-80f,INV0010385,85046,2026-04-11 07:53:42.838248
5ff3686d-350,INV0010386,36801,2025-09-18 07:53:42.838248
f4423723-800,INV0010387,69117,2026-04-28 07:53:42.838248
fde66ef9-76d,INV0010388,68558,2026-07-04 07:53:42.838248
3eae7f7b-2d5,INV0010389,72758,2025-05-03 07:53:42.838248
fabf573b-104,INV0010390,123198,2025-05-27 07:53:42.838248
327df2a3-e4d,INV0010391,64353,2026-02-25 07:53:42.838248
0da3b442-8cd,INV0010392,75684,2025-10-03 07:53:42.838248
e80d3247-b73,INV0010393,74152,2024-08-02 07:53:42.838248
b83e014f-841,INV0010394,142841,2026-07-09 07:53:42.838248
5db719fb-f21,INV0010395,49915,2025-01-04 07:53:42.838248
4720ffef-aeb,INV0010396,63858,2024-09-18 07:53:42.838248
635f19c6-fd2,INV0010397,91032,2026-01-09 07:53:42.838248
e1655b50-799,INV0010398,115134,2024-12-24 07:53:42.838248
16e0e3d4-748,INV0010399,130050,2025-02-21 07:53:42.838248
e7db5af6-782,INV0010400,144769,2026-05-29 07:53:42.838248
8a90cd0c-94a,INV0010401,141940,2026-03-18 07:53:42.838248
fb6f891b-d30,INV0010402,75676,2024-11-16 07:53:42.838248
d94dc884-5a3,INV0010403,70320,2024-12-27 07:53:42.838248
f1ea7ca3-6c8,INV0010404,32161,2024-07-29 07:53:42.838248
0cb58f53-ae0,INV0010405,121796,2024-11-23 07:53:42.838248
fb066a59-6df,INV0010406,21044,2026-07-05 07:53:42.838248
77339b20-794,INV0010407,50439,2024-12-02 07:53:42.838248
ecb1b76a-130,INV0010408,130498,2024-09-15 07:53:42.838248
7534c3fb-47e,INV0010409,130548,2025-06-30 07:53:42.838248
22c4a050-df3,INV0010410,83999,2026-01-14 07:53:42.838248
3235b40b-993,INV0010411,96159,2025-02-18 07:53:42.838248
ec566a09-fdb,INV0010412,80252,2026-05-08 07:53:42.838248
a7eced31-da8,INV0010413,113212,2025-08-22 07:53:42.838248
dec1fd06-60e,INV0010414,93258,2025-12-01 07:53:42.838248
7f850e43-f8f,INV0010415,39579,2024-12-01 07:53:42.838248
8e7190db-dab,INV0010416,14775,2025-04-12 07:53:42.838248
96f31b81-49c,INV0010417,7663,2024-09-06 07:53:42.838248
8855e6a5-619,INV0010418,84107,2025-05-17 07:53:42.838248
ec599fa1-d1b,INV0010419,118465,2025-05-31 07:53:42.838248
c103db1f-acb,INV0010420,105008,2024-10-20 07:53:42.838248
2356a5f5-f8c,INV0010421,43897,2026-04-05 07:53:42.838248
0f157e69-2c8,INV0010422,63575,2026-02-25 07:53:42.838248
6ab89f99-766,INV0010423,19315,2024-09-17 07:53:42.838248
2ca1d381-f19,INV0010424,42076,2025-07-20 07:53:42.838248
4be49a8a-f9c,INV0010425,32954,2024-12-06 07:53:42.838248
940ad99e-d61,INV0010426,35093,2025-02-16 07:53:42.838248
652caa75-d60,INV0010427,125971,2025-07-01 07:53:42.838248
c670a4b4-30d,INV0010428,108149,2025-07-14 07:53:42.838248
113c347a-c62,INV0010429,143612,2026-07-23 07:53:42.838248
0cd37b9f-fe8,INV0010430,107657,2025-02-02 07:53:42.838248
de6720f5-fc6,INV0010431,91708,2026-03-06 07:53:42.838248
817d720d-ef2,INV0010432,93442,2026-04-19 07:53:42.838248
98c7d1aa-c7f,INV0010433,128562,2024-07-28 07:53:42.838248
3d7b2611-6de,INV0010434,117785,2024-10-31 07:53:42.838248
1aedfd93-5c2,INV0010435,62252,2024-10-28 07:53:42.838248
60b3f9a6-50a,INV0010436,73443,2026-08-09 07:53:42.838248
2510af64-26b,INV0010437,99501,2026-03-04 07:53:42.838248
cdad241f-b17,INV0010438,83209,2025-02-01 07:53:42.838248
b2f9410f-524,INV0010439,72993,2026-06-25 07:53:42.838248
a7084582-a6f,INV0010440,90788,2025-09-10 07:53:42.838248
742d394a-a01,INV0010441,106682,2025-03-29 07:53:42.838248
de2b79d4-54e,INV0010442,27188,2024-10-22 07:53:42.838248
86c124c1-1d3,INV0010443,63411,2026-02-23 07:53:42.838248
5d214af6-136,INV0010444,149370,2025-08-08 07:53:42.838248
c370f456-95b,INV0010445,17598,2025-03-09 07:53:42.838248
1d9a80c9-89b,INV0010446,82758,2025-01-17 07:53:42.838248
56c8bf90-f78,INV0010447,54936,2025-09-07 07:53:42.838248
63160a63-77c,INV0010448,46306,2026-06-09 07:53:42.838248
3e522a49-7ab,INV0010449,40581,2024-08-29 07:53:42.838248
4a7586ae-593,INV0010450,70184,2025-02-08 07:53:42.838248
62b3b318-62f,INV0010451,86271,2025-11-13 07:53:42.838248
19d8ac01-b35,INV0010452,81743,2025-02-12 07:53:42.838248
97557c79-053,INV0010453,74500,2025-10-07 07:53:42.838248
0e76369d-b93,INV0010454,59502,2026-05-27 07:53:42.838248
7b1c8df8-a81,INV0010455,33254,2024-08-31 07:53:42.838248
806c44d0-74c,INV0010456,83972,2025-04-15 07:53:42.838248
d11ce447-79e,INV0010457,123164,2026-03-27 07:53:42.838248
581f0574-4a9,INV0010458,113969,2026-01-01 07:53:42.838248
efe696b1-68e,INV0010459,108873,2026-02-23 07:53:42.838248
c08b31df-38a,INV0010460,12345,2024-08-14 07:53:42.838248
e749d06c-b7d,INV0010461,149747,2026-05-14 07:53:42.838248
b042aa47-69f,INV0010462,87258,2026-07-20 07:53:42.838248
7969f43e-d33,INV0010463,41927,2026-03-24 07:53:42.838248
d78c36c3-78c,INV0010464,78552,2025-08-14 07:53:42.838248
f1947e27-ef1,INV0010465,18139,2025-01-21 07:53:42.838248
0c2fdbb3-4f4,INV0010466,28506,2026-06-13 07:53:42.838248
09282946-2bc,INV0010467,132741,2025-10-11 07:53:42.838248
7a8e6672-2a8,INV0010468,79985,2024-10-24 07:53:42.838248
9cfc35fd-11d,INV0010469,127110,2025-04-16 07:53:42.838248
d79c6eff-b77,INV0010470,54367,2024-08-20 07:53:42.838248
47dfc999-c1e,INV0010471,84193,2025-02-13 07:53:42.838248
4034bc61-30d,INV0010472,88502,2024-09-23 07:53:42.838248
63085f64-392,INV0010473,45675,2025-03-15 07:53:42.838248
2c2fac48-716,INV0010474,145656,2025-08-19 07:53:42.838248
24f1f278-cf3,INV0010475,17302,2024-12-26 07:53:42.838248
fbdfc19e-d7e,INV0010476,47463,2026-02-22 07:53:42.838248
7dfb2fce-9a5,INV0010477,78487,2025-10-07 07:53:42.838248
bb203e58-9b8,INV0010478,107457,2025-07-23 07:53:42.838248
ba08c25e-78c,INV0010479,52493,2025-10-31 07:53:42.838248
3164dbe1-40a,INV0010480,93283,2024-12-22 07:53:42.838248
25db46d1-9e5,INV0010481,57158,2025-03-09 07:53:42.838248
226e8f5b-e06,INV0010482,39990,2026-01-15 07:53:42.838248
1bdaeed7-2b5,INV0010483,45191,2026-04-14 07:53:42.838248
3369130a-5d8,INV0010484,66282,2024-08-20 07:53:42.838248
f6598a2d-847,INV0010485,40728,2024-08-15 07:53:42.838248
1bf9cda4-c7a,INV0010486,40243,2025-07-23 07:53:42.838248
0b77598c-c7c,INV0010487,110191,2026-03-31 07:53:42.838248
31e170fc-450,INV0010488,33260,2025-02-22 07:53:42.838248
35006142-d46,INV0010489,58585,2024-07-27 07:53:42.838248
389ec68f-291,INV0010490,65220,2024-08-17 07:53:42.838248
5a0bdac5-a16,INV0010491,62530,2025-03-09 07:53:42.838248
8ac237a3-3a5,INV0010492,71489,2025-09-12 07:53:42.838248
81788753-ef9,INV0010493,127800,2025-11-09 07:53:42.838248
18541035-4c4,INV0010494,22752,2026-06-28 07:53:42.838248
6bfde761-8cd,INV0010495,37205,2026-06-10 07:53:42.838248
e5380c8a-ea6,INV0010496,117138,2025-11-17 07:53:42.838248
eab8c943-b58,INV0010497,100735,2024-08-28 07:53:42.838248
3782f073-03a,INV0010498,119698,2025-10-19 07:53:42.838248
d9a6689f-f0e,INV0010499,42222,2025-12-02 07:53:42.838248
67032280-655,INV0010500,96061,2025-07-08 07:53:42.838248
1dfd08c9-547,INV0010501,70306,2024-09-23 07:53:42.838248
9648e629-660,INV0010502,50497,2025-05-26 07:53:42.838248
e2cea6f6-367,INV0010503,102044,2025-02-21 07:53:42.838248
bb3a1e85-4af,INV0010504,19693,2024-10-27 07:53:42.838248
5dcc2536-20e,INV0010505,50361,2025-04-09 07:53:42.838248
b77ba201-61a,INV0010506,72715,2025-12-07 07:53:42.838248
b4dd778a-e4f,INV0010507,49728,2025-03-14 07:53:42.838248
e6600904-7cf,INV0010508,12613,2025-03-05 07:53:42.838248
76fbb2a8-cbc,INV0010509,76002,2024-12-28 07:53:42.838248
df8ba30b-054,INV0010510,17233,2024-11-19 07:53:42.838248
76a39bd0-9dd,INV0010511,146605,2025-05-12 07:53:42.838248
803f73cd-4aa,INV0010512,125180,2024-10-02 07:53:42.838248
26a7b7e8-7f9,INV0010513,9295,2024-10-28 07:53:42.838248
9bea7f60-d22,INV0010514,124070,2025-01-29 07:53:42.838248
33c1e38b-796,INV0010515,47836,2026-06-01 07:53:42.838248
39a81523-562,INV0010516,39708,2025-05-22 07:53:42.838248
da845265-deb,INV0010517,18662,2025-08-25 07:53:42.838248
6cc1d197-387,INV0010518,20332,2025-11-02 07:53:42.838248
507c8fe3-5ba,INV0010519,113419,2025-04-15 07:53:42.838248
fefa8034-2d1,INV0010520,148252,2025-11-22 07:53:42.838248
071ec7f9-44d,INV0010521,31631,2025-11-15 07:53:42.838248
a7541020-718,INV0010522,134811,2025-06-24 07:53:42.838248
775fcfaf-a0a,INV0010523,73275,2025-09-11 07:53:42.838248
e39b5bff-196,INV0010524,32753,2026-04-28 07:53:42.838248
e8743605-e99,INV0010525,52940,2025-05-09 07:53:42.838248
36ce1173-100,INV0010526,18119,2025-09-06 07:53:42.838248
ed2c5b7b-474,INV0010527,99309,2026-05-02 07:53:42.838248
49122b7f-f76,INV0010528,146983,2025-04-08 07:53:42.838248
803153c1-c54,INV0010529,145724,2025-10-24 07:53:42.838248
726c4fc2-511,INV0010530,45392,2026-06-28 07:53:42.838248
28d5d1f9-948,INV0010531,127987,2026-05-13 07:53:42.838248
dc7cd773-9aa,INV0010532,43885,2025-06-29 07:53:42.838248
94e17bc3-c87,INV0010533,137589,2024-10-05 07:53:42.838248
a48a5cad-72b,INV0010534,52154,2025-01-21 07:53:42.838248
d302d45d-9f6,INV0010535,88009,2026-03-23 07:53:42.838248
1092fada-1ea,INV0010536,15512,2026-04-03 07:53:42.838248
e6510746-100,INV0010537,94978,2025-08-17 07:53:42.838248
bc7b6bce-ffb,INV0010538,108337,2026-01-13 07:53:42.838248
282a7454-4c2,INV0010539,78858,2026-07-11 07:53:42.838248
58b30461-b8d,INV0010540,71773,2026-01-07 07:53:42.838248
fc8bced5-430,INV0010541,43648,2025-04-30 07:53:42.838248
7f6bfcd5-201,INV0010542,132262,2025-05-01 07:53:42.838248
50ee9523-4e9,INV0010543,54185,2025-11-04 07:53:42.838248
0f312100-c62,INV0010544,25003,2025-01-27 07:53:42.838248
e7ef425e-d78,INV0010545,31143,2024-12-29 07:53:42.838248
52e36df3-a4f,INV0010546,27160,2024-10-19 07:53:42.838248
b97668ae-e89,INV0010547,17359,2024-11-21 07:53:42.838248
b40d6f26-753,INV0010548,144176,2025-11-07 07:53:42.838248
03335961-ca5,INV0010549,139614,2024-08-27 07:53:42.838248
0180e056-017,INV0010550,66788,2026-08-03 07:53:42.838248
9e81ea5b-a47,INV0010551,95873,2026-07-17 07:53:42.838248
a618fa26-d30,INV0010552,149912,2025-10-12 07:53:42.838248
ea6efab1-a10,INV0010553,18106,2026-07-04 07:53:42.838248
93246fc2-b20,INV0010554,24381,2025-11-10 07:53:42.838248
6325c02e-015,INV0010555,17971,2025-12-23 07:53:42.838248
d21ffd8f-7a4,INV0010556,81375,2026-07-29 07:53:42.838248
ec8e3b25-084,INV0010557,14451,2026-04-30 07:53:42.838248
47a6d095-c5d,INV0010558,64122,2026-03-25 07:53:42.838248
70990108-a8b,INV0010559,44597,2025-07-09 07:53:42.838248
cbc92664-fd1,INV0010560,32149,2026-03-09 07:53:42.838248
e11b2ce9-4a9,INV0010561,71012,2026-06-25 07:53:42.838248
e86a21fa-5e7,INV0010562,98050,2025-02-14 07:53:42.838248
17c3a5f1-29e,INV0010563,88450,2024-12-09 07:53:42.838248
e7a68c98-317,INV0010564,134496,2024-11-26 07:53:42.838248
ef66329b-deb,INV0010565,50262,2025-01-11 07:53:42.838248
413120bd-a59,INV0010566,42251,2025-11-28 07:53:42.838248
e8f8a3a9-9cc,INV0010567,106662,2025-04-28 07:53:42.838248
ac77b5a2-9a8,INV0010568,70476,2025-03-04 07:53:42.838248
89b6813f-cd8,INV0010569,124119,2025-01-28 07:53:42.838248
d667772d-a21,INV0010570,47873,2024-08-11 07:53:42.838248
0ec787d5-ebc,INV0010571,99559,2025-05-13 07:53:42.838248
cbc5be25-468,INV0010572,44230,2025-01-06 07:53:42.838248
aa5ab3f4-d2d,INV0010573,34618,2025-08-19 07:53:42.838248
164af8b2-4fa,INV0010574,51176,2025-08-29 07:53:42.838248
5c7b4b47-ee3,INV0010575,89017,2026-07-16 07:53:42.838248
f9e062e0-021,INV0010576,73333,2026-03-24 07:53:42.838248
d1752a75-51f,INV0010577,105270,2025-01-26 07:53:42.838248
b0ec96c0-e9b,INV0010578,56196,2024-07-18 07:53:42.838248
12ea679c-cee,INV0010579,146447,2025-03-08 07:53:42.838248
2739f7db-9b8,INV0010580,58046,2025-05-23 07:53:42.838248
fa7d6067-a08,INV0010581,82182,2025-06-03 07:53:42.838248
e1b754d0-6cf,INV0010582,121082,2024-08-06 07:53:42.838248
35513233-ac3,INV0010583,84883,2025-12-08 07:53:42.838248
1bf9ce6a-01a,INV0010584,140938,2026-01-06 07:53:42.838248
f0bb8e61-760,INV0010585,138319,2026-04-20 07:53:42.838248
ee4808c9-1ea,INV0010586,91663,2024-08-06 07:53:42.838248
1791c3f4-db4,INV0010587,76031,2025-11-18 07:53:42.838248
c672a672-9da,INV0010588,10455,2025-01-15 07:53:42.838248
c26b76fa-125,INV0010589,7706,2025-08-15 07:53:42.838248
610c9709-061,INV0010590,103965,2025-12-22 07:53:42.838248
43f5282d-02c,INV0010591,96582,2024-10-14 07:53:42.838248
e40df5f0-b00,INV0010592,87109,2025-02-06 07:53:42.838248
0bb56a61-8c3,INV0010593,122491,2026-01-02 07:53:42.838248
8bc996bd-ed8,INV0010594,72470,2026-04-29 07:53:42.838248
019b3b3b-9e3,INV0010595,52620,2025-08-30 07:53:42.838248
b878efd2-d62,INV0010596,116971,2026-05-09 07:53:42.838248
9b2537a4-1f2,INV0010597,59841,2025-01-29 07:53:42.838248
a64f6bc4-71d,INV0010598,87977,2025-09-28 07:53:42.838248
8930d6da-001,INV0010599,66124,2025-04-17 07:53:42.838248
90d88de5-581,INV0010600,53493,2025-11-18 07:53:42.838248
5d4e0575-7bc,INV0010601,135549,2025-12-11 07:53:42.838248
319d79e7-18e,INV0010602,88599,2025-01-23 07:53:42.838248
2c2fefa8-e0e,INV0010603,46947,2025-08-18 07:53:42.838248
b067550a-e39,INV0010604,45268,2024-08-14 07:53:42.838248
91f3d542-321,INV0010605,114670,2024-11-01 07:53:42.838248
ea53e85a-757,INV0010606,109691,2025-08-04 07:53:42.838248
5b4003f0-894,INV0010607,147275,2024-10-07 07:53:42.838248
99442407-ff8,INV0010608,42161,2026-04-01 07:53:42.838248
8aec8012-260,INV0010609,40080,2024-08-22 07:53:42.838248
89dc053e-e84,INV0010610,101701,2026-03-27 07:53:42.838248
7c9b4b0e-704,INV0010611,46331,2024-12-21 07:53:42.838248
1f9bde8b-0bf,INV0010612,79930,2024-12-10 07:53:42.838248
0bb0be77-eba,INV0010613,23700,2025-07-17 07:53:42.838248
82462e0f-93c,INV0010614,112613,2025-03-04 07:53:42.838248
f47f4046-81f,INV0010615,16020,2024-12-19 07:53:42.838248
b080d143-6b7,INV0010616,88295,2025-06-03 07:53:42.838248
d33b89c0-3cb,INV0010617,110440,2025-04-14 07:53:42.838248
db2c229c-27c,INV0010618,119266,2025-03-23 07:53:42.838248
555abffc-11e,INV0010619,126444,2026-06-19 07:53:42.838248
bbdc6a3c-d90,INV0010620,45414,2026-06-01 07:53:42.838248
60545e54-863,INV0010621,112113,2025-01-08 07:53:42.838248
0ba9fb88-2cf,INV0010622,82767,2026-06-30 07:53:42.838248
76e725bd-513,INV0010623,52155,2024-08-29 07:53:42.838248
9155cc2d-2d9,INV0010624,118105,2025-08-02 07:53:42.838248
545e9ed0-ef7,INV0010625,24922,2025-07-08 07:53:42.838248
1be89fba-aff,INV0010626,72950,2026-04-26 07:53:42.838248
1fd2aed5-7e7,INV0010627,139839,2024-09-14 07:53:42.838248
b090977e-d36,INV0010628,149500,2025-07-22 07:53:42.838248
c9385efa-e0b,INV0010629,30453,2025-03-04 07:53:42.838248
5cf8870a-612,INV0010630,58677,2024-11-09 07:53:42.838248
161b8da6-a70,INV0010631,63467,2026-05-28 07:53:42.838248
030af8f0-38a,INV0010632,146114,2024-09-10 07:53:42.838248
688e06e5-4ba,INV0010633,16431,2025-04-22 07:53:42.838248
14177576-e64,INV0010634,145098,2025-02-27 07:53:42.838248
a214acd9-69e,INV0010635,46165,2024-09-24 07:53:42.838248
92a6d477-f85,INV0010636,26943,2025-01-28 07:53:42.838248
27a36617-802,INV0010637,44803,2024-10-25 07:53:42.838248
c2870e1c-40d,INV0010638,50323,2024-10-20 07:53:42.838248
8e080d65-5b6,INV0010639,102547,2025-05-13 07:53:42.838248
9c033dad-f94,INV0010640,139050,2026-06-10 07:53:42.838248
e07276c1-f30,INV0010641,34531,2026-08-17 07:53:42.838248
98fc8a17-553,INV0010642,102645,2026-02-07 07:53:42.838248
31f44456-7de,INV0010643,45279,2025-10-13 07:53:42.838248
7ba2a4d9-ead,INV0010644,147459,2025-09-18 07:53:42.838248
a0e00b1e-fb3,INV0010645,145452,2025-12-08 07:53:42.838248
5fe2f46a-5fa,INV0010646,110241,2025-06-06 07:53:42.838248
c84e74e7-13e,INV0010647,7211,2024-11-05 07:53:42.838248
987ccbf7-f64,INV0010648,33766,2026-02-02 07:53:42.838248
093e65aa-df8,INV0010649,90646,2025-05-11 07:53:42.838248
2ab11f05-2c0,INV0010650,145832,2024-09-27 07:53:42.838248
af560542-fbe,INV0010651,107095,2025-06-11 07:53:42.838248
38725f28-f9a,INV0010652,85109,2024-11-29 07:53:42.838248
48fbce1f-ae3,INV0010653,5251,2024-09-28 07:53:42.838248
7fbc8d8c-d7a,INV0010654,106781,2025-02-07 07:53:42.838248
3334ff1e-447,INV0010655,136721,2026-01-01 07:53:42.838248
92101645-63a,INV0010656,120931,2026-05-23 07:53:42.838248
aac6ec69-06c,INV0010657,142472,2025-12-19 07:53:42.838248
59031f4a-5ba,INV0010658,69107,2025-07-07 07:53:42.838248
23fd5ed0-e6d,INV0010659,141519,2025-07-08 07:53:42.838248
b40035e7-caf,INV0010660,106637,2026-05-01 07:53:42.838248
ae076ce6-4f9,INV0010661,110310,2025-05-26 07:53:42.838248
5f728caf-a68,INV0010662,109672,2025-06-22 07:53:42.838248
cbf1c48c-250,INV0010663,36130,2026-04-23 07:53:42.838248
5dae1937-254,INV0010664,119122,2024-12-25 07:53:42.838248
648d671c-dbd,INV0010665,62071,2025-06-08 07:53:42.838248
46a22fea-7aa,INV0010666,52262,2024-11-14 07:53:42.838248
32b6a103-7b2,INV0010667,41938,2025-11-06 07:53:42.838248
f2abc5bd-2ff,INV0010668,42966,2025-02-06 07:53:42.838248
dc97a776-ca7,INV0010669,24687,2025-02-02 07:53:42.838248
a2d34aee-8a3,INV0010670,52978,2024-07-30 07:53:42.838248
8846ebf5-055,INV0010671,85121,2026-07-07 07:53:42.838248
e9c3f8d0-c0b,INV0010672,21767,2024-09-06 07:53:42.838248
0823d008-a67,INV0010673,79533,2025-02-01 07:53:42.838248
72fb553f-720,INV0010674,71305,2026-02-07 07:53:42.838248
45bae2a2-a09,INV0010675,61874,2024-11-27 07:53:42.838248
0e41605a-386,INV0010676,78768,2025-12-25 07:53:42.838248
dc8f48ea-aea,INV0010677,138976,2026-03-25 07:53:42.838248
1125221f-15d,INV0010678,34338,2024-10-17 07:53:42.838248
d55b8412-c62,INV0010679,128485,2026-04-05 07:53:42.838248
b3259d2e-803,INV0010680,122050,2024-12-21 07:53:42.838248
4fa2bad3-766,INV0010681,111496,2026-03-25 07:53:42.838248
6791f411-791,INV0010682,77793,2026-02-25 07:53:42.838248
493226a3-766,INV0010683,143109,2024-10-21 07:53:42.838248
d94be180-958,INV0010684,47174,2025-12-21 07:53:42.838248
f36a8f36-53b,INV0010685,57209,2024-12-05 07:53:42.838248
09f1ca7e-1a0,INV0010686,149061,2024-08-10 07:53:42.838248
d4b8b49c-0d0,INV0010687,19945,2025-03-15 07:53:42.838248
1b6c1a62-428,INV0010688,118243,2025-10-24 07:53:42.838248
6b02d673-970,INV0010689,112432,2024-09-11 07:53:42.838248
70228a80-d73,INV0010690,49064,2026-07-16 07:53:42.838248
64276a31-b60,INV0010691,5558,2024-09-26 07:53:42.838248
5abb7d43-6c9,INV0010692,6411,2025-07-06 07:53:42.838248
49609c70-5e6,INV0010693,56565,2025-01-17 07:53:42.838248
e7a39b8e-653,INV0010694,146358,2025-07-13 07:53:42.838248
92415bac-bed,INV0010695,55696,2026-01-26 07:53:42.838248
d2dc484c-535,INV0010696,108816,2025-01-28 07:53:42.838248
dafefc79-c69,INV0010697,30260,2024-08-14 07:53:42.838248
44f5e75f-742,INV0010698,89348,2026-05-15 07:53:42.838248
b7d21325-fab,INV0010699,17166,2025-07-16 07:53:42.838248
1ef9e283-99c,INV0010700,52044,2025-04-24 07:53:42.838248
5e37dccf-b6e,INV0010701,69034,2026-01-25 07:53:42.838248
8bec2eda-51c,INV0010702,66588,2026-02-02 07:53:42.838248
34dc4d18-e43,INV0010703,5500,2025-07-30 07:53:42.838248
f0cf162b-bdd,INV0010704,47425,2025-09-21 07:53:42.838248
0976a0de-c7c,INV0010705,49804,2026-06-19 07:53:42.838248
9b44e3ba-d18,INV0010706,21370,2024-10-13 07:53:42.838248
1c95f412-f33,INV0010707,123253,2025-08-24 07:53:42.838248
5415224b-a0c,INV0010708,144980,2026-06-28 07:53:42.838248
1022d729-b32,INV0010709,118297,2025-01-14 07:53:42.838248
07a27fef-b02,INV0010710,124901,2025-11-08 07:53:42.838248
5e649d8d-bce,INV0010711,68980,2025-03-27 07:53:42.838248
16e80e82-931,INV0010712,51480,2026-02-02 07:53:42.838248
24f8ac6a-a39,INV0010713,59213,2025-12-30 07:53:42.838248
04c9bd8d-31a,INV0010714,106020,2026-06-18 07:53:42.838248
145f44f1-f99,INV0010715,58437,2025-03-14 07:53:42.838248
0945ae66-806,INV0010716,131786,2025-10-08 07:53:42.838248
a2e816a0-576,INV0010717,26837,2025-12-12 07:53:42.838248
dc6b6b63-cf1,INV0010718,93138,2026-05-16 07:53:42.838248
57d77301-4c2,INV0010719,34896,2026-04-21 07:53:42.838248
8f80c135-e10,INV0010720,147168,2025-09-29 07:53:42.838248
a12b632a-56d,INV0010721,51408,2025-09-11 07:53:42.838248
7ec2b520-123,INV0010722,124242,2024-12-03 07:53:42.838248
f180c551-d19,INV0010723,69967,2025-10-20 07:53:42.838248
99de2a9b-e74,INV0010724,149742,2025-05-25 07:53:42.838248
63c50151-559,INV0010725,33484,2024-08-11 07:53:42.838248
fb6ddd73-260,INV0010726,24499,2025-01-22 07:53:42.838248
9edd01c2-008,INV0010727,45646,2026-06-07 07:53:42.838248
477714d0-dd2,INV0010728,137603,2024-12-27 07:53:42.838248
cf676b2d-870,INV0010729,57723,2025-03-03 07:53:42.838248
4dbf60c4-a8b,INV0010730,44938,2024-11-08 07:53:42.838248
0793128d-e8d,INV0010731,146705,2026-01-13 07:53:42.838248
0aeb5dbd-17f,INV0010732,63669,2025-07-17 07:53:42.838248
